route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
1,11-1-127,1582787858,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787859,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787860,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787861,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787862,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787863,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787864,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787865,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787866,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787867,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787868,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787869,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787870,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787871,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787872,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787873,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787874,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787875,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787876,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787877,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787878,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787879,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787880,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787881,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787882,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787883,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787884,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787885,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787886,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787887,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787888,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787889,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787890,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787891,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787892,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787893,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787894,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787895,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787896,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787897,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787898,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787899,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787900,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787901,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787902,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787903,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787904,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787905,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787906,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787907,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787908,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787909,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787910,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787911,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787912,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787913,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787914,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787915,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787916,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787917,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787918,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787919,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787920,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787921,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787922,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787923,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787924,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787925,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787926,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787927,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787928,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787929,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787930,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787931,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787932,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787933,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787934,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787935,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787936,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787937,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787938,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787939,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787940,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787941,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787942,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787943,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787944,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787945,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787946,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787947,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787948,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787949,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787950,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787951,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787952,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787953,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787954,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787955,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787956,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787957,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787958,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787959,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787960,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787961,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787962,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787963,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787964,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787965,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787966,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787967,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787968,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787969,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787970,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787971,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787972,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787973,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787974,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787975,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787976,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787977,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787978,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787979,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787980,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787981,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787982,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787983,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787984,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787985,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787986,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787987,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787988,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787989,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787990,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787991,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787992,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787993,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787994,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787995,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787996,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787997,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582787998,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582787999,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788000,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788001,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788002,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788003,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788004,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788005,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788006,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788007,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788008,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788009,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788010,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788011,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788012,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788013,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788014,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788015,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788016,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788017,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788018,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788019,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788020,MONTPELLIER - Occitanie,1,,,
1,11-1-127,1582788021,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788022,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788023,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788024,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788025,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788026,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788027,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788028,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788029,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788030,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788031,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788032,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788033,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788034,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788035,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788036,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788037,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788038,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788039,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788040,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788041,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788042,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788043,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788044,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788048,MONTPELLIER - Occitanie,1,,,
1,11-1-127,1582788051,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788053,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788054,MONTPELLIER - Occitanie,1,,,
1,11-1-127,1582788055,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788056,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788057,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788058,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788059,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788060,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788061,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788062,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788063,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788064,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788067,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788068,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788069,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788070,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788071,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788072,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788073,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788074,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788075,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788076,MONTPELLIER - Occitanie,1,,,
1,11-1-127,1582788077,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788078,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788079,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788080,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788081,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788082,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788083,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788084,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788085,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788086,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788087,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788088,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788089,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788090,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788091,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788092,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788093,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788094,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788095,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788096,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788097,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788098,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788099,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788100,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788101,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788102,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788103,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788104,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788105,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788106,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788107,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788108,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788109,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788110,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788111,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788112,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788113,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788114,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788115,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788116,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788117,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788118,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788119,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788120,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788121,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788122,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788123,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788124,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788125,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788126,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788127,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788128,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788129,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788130,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788131,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788132,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788133,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788134,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788135,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788136,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788137,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788138,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788139,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788141,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788142,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788143,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788144,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788145,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788146,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788147,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788148,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788559,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788560,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788561,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788562,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788563,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788564,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788565,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788601,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788602,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788604,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788605,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788608,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788609,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788610,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788611,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788613,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788616,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788618,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788620,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788623,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788624,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788625,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788626,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788627,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788628,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788630,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788631,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788632,MONTPELLIER - Occitanie,1,,,
1,11-1-127,1582788633,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788636,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788637,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788639,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788642,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788644,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788645,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788646,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788647,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788648,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788649,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788650,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788652,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788653,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788654,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788655,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788659,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788661,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788664,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788665,MONTPELLIER - Mosson,1,,,
1,11-1-127,1582788666,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788668,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788669,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788670,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788671,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788672,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788673,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788674,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788675,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788676,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788677,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788678,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788679,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788680,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788681,MONTPELLIER - Odysseum,0,,,
1,11-1-127,1582788682,MONTPELLIER - Odysseum,0,,,
4,8-1-127,1582788761,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788762,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788763,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788764,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788765,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788766,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788767,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788768,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788769,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788770,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788771,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788772,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788773,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788774,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788775,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788776,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788777,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788778,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788779,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788780,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788781,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788782,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788783,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788784,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788789,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788790,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788791,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788792,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788793,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788794,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788795,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788796,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788797,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788798,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788799,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788800,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788801,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788802,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788803,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788804,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788805,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788806,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788807,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788808,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788809,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788810,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788811,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788812,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788813,MONTPELLIER - Garcia Lorca,1,,,
4,8-1-127,1582788816,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788817,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788818,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788819,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788820,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788821,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788822,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788823,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788824,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788825,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788826,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788827,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788828,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788829,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788830,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788831,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788832,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788833,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788834,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788835,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788836,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788837,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788838,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788839,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788840,MONTPELLIER - Garcia Lorca,0,,,
4,8-1-127,1582788841,MONTPELLIER - Garcia Lorca,0,,,
